Order ID,Product ID,Category,Sales,Quantity,Discount,Profit,Order Date,Shipment Date,Segment,City,Subcategory,Order Priority,Sales Channel,Region,Ship Mode,Customer ID,Customer Name,State,Postal Code,Product Name
78830add-90ae-4209-b731-d3ecd21962f5,10153b5b-abc4-41b3-a609-af38ed224cdc,Furniture,1278.78,3,0.14,1176.14,2022-10-25,2022-10-26,Home Office,Philadelphia,Bookcases,Low,Online,West,Standard,c446b3a9-b8ff-4d81-8367-356f2ac56950,Walter Kemp,Nebraska,73368,pressure
d6c6461a-6653-4ffd-b0ff-0751fa7fdcac,5c866f9c-ade8-411e-a3b7-a2f0053479a3,Technology,2019.46,6,0.21,515.95,2024-08-08,2024-08-12,Corporate,Los Angeles,Bookcases,Medium,Offline,North,Express,25a3ae28-324a-4007-ae7f-c45160166f3a,Angela Scott,Arkansas,59657,finally
128a8242-9f5f-45cf-879b-97035b2d0556,31b7a6a5-ea83-4619-8a6f-7fcd27f9b693,Furniture,1747.15,7,0.09,1078.7,2023-06-28,2023-07-03,Consumer,Houston,Binders,High,Online,East,Standard,d2dee9e3-192b-4ca4-800f-60d22c65b174,Sarah Adams,Michigan,99905,different
6d6ff6c0-9ed9-4d84-bd1a-a3178c28a24e,829838b2-557b-42f1-a6a3-a1d2eea10ebf,Technology,1506.16,9,0.03,1449.54,2021-12-27,2022-01-06,Home Office,San Jose,Copiers,Critical,Online,South,Express,d25c1d5f-2d20-42ec-a75f-ccd8774923ab,Patricia Bryant,Minnesota,10759,product
49ea4e79-193f-47e0-93a9-2c72934ec55f,cfa7bef8-d8ba-452f-8d3b-9ad645bfbffe,Technology,4033.74,7,0.17,528.37,2022-01-28,2022-02-02,Home Office,New York,Chairs,High,Offline,East,Standard,baa53c50-4711-4f8d-a7c5-d3fbfeb5cb02,Amanda Robertson,Illinois,26990,knowledge
efd9f33a-837e-45e9-a0c8-c341e89828b5,f3fb5267-ef98-4010-8c33-3e61f17cdbc0,Technology,733.99,3,0.27,1339.88,2024-04-14,2024-04-19,Consumer,Los Angeles,Copiers,Medium,Offline,South,Express,d07e8027-3d28-4845-a9b7-4162b9e35907,Amy Harris,Wyoming,22556,list
035f1593-e9f0-4c37-8317-b2b921806510,70e9b286-4c81-4d49-bd22-c8b336ead940,Office Supplies,3032.5,2,0.05,988.91,2020-09-15,2020-09-20,Corporate,Phoenix,Copiers,Medium,Online,West,Express,63bb6d56-3109-4b0e-972c-7494927e6ae0,Matthew Jackson,Vermont,82614,over
1f1e463d-ba63-4156-9787-c1cec5333d4b,8299e0ad-0253-4d0b-8956-2fdc3af651fa,Furniture,4437.86,2,0.12,319.81,2020-11-16,2020-11-19,Consumer,Houston,Phones,High,Offline,East,Standard,c20cbbd3-560a-404c-b541-1c0d9ba8c961,Annette Knox,New Hampshire,17127,us
245bdcc5-2393-4684-b09b-b65e8281bb8d,e6710d7b-a6f9-43b7-9bda-97a046c0a513,Office Supplies,2585.86,1,0.16,351.95,2023-07-15,2023-07-18,Corporate,New York,Machines,Low,Offline,East,Express,8edf504d-efde-47f0-a6a8-cf76b42d75c2,John Peterson,Connecticut,65516,practice
084fea70-05ce-40c2-bd26-18da6de1616a,95312ef8-798e-41d4-87a6-cccd9529efba,Office Supplies,4223.22,3,0.19,253.46,2022-02-08,2022-02-17,Home Office,San Jose,Machines,High,Offline,North,Express,7588f21f-9fa6-403f-8a16-3c062385857e,Richard West,Illinois,66856,people
05f37280-14a8-4713-84b3-e59e5cbd848c,7258b3cc-e3e5-45f7-8485-edf34fdbf281,Furniture,2761.64,3,0.05,959.9,2021-11-06,2021-11-13,Home Office,San Diego,Phones,High,Online,West,Express,b8fea3a6-f00e-4827-9756-b08b2c11c8c8,Joseph Hoffman,Missouri,73556,wear
db5aa57a-9e76-413f-9801-33ad328beb9d,9e3345d1-ab88-47b8-b7ec-5ab95f1ae553,Furniture,1603.86,6,0.17,1156.29,2022-03-20,2022-03-29,Consumer,Phoenix,Accessories,High,Offline,South,Express,02bbbeaa-83d3-4866-9ea1-f01b8244125d,Zachary Turner,Wyoming,26580,order
d192ade3-fabf-43a9-929a-bd826a59e72c,46260bfb-1b42-4f86-b5ba-8b84dfd56689,Furniture,3697.25,9,0.14,664.04,2022-04-03,2022-04-10,Corporate,Chicago,Furnishings,High,Online,West,Standard,921c4596-7d6b-4478-a209-c066ccaf3782,Rachel Carney,North Carolina,54007,keep
1b759594-370f-4a1b-811e-d6f000719b78,7df2b106-e96e-4760-81c0-bb552d752775,Technology,2790.23,1,0.29,1048.97,2025-02-04,2025-02-13,Home Office,San Diego,Copiers,Medium,Offline,East,Standard,993e5f7a-c6f3-4408-89be-22bb2c26b235,Robert Jennings,Iowa,33178,police
a0fa032d-c483-46f0-aab7-6c85481b8954,5757a5d4-ab22-4f99-90de-91659b587412,Office Supplies,1125.85,4,0.21,285.16,2021-03-20,2021-03-21,Corporate,Phoenix,Art,Medium,Online,West,Standard,7bb5ccec-9446-416b-bcf5-386c530f6eea,Jack Wells,New Hampshire,68815,today
3fca59df-f7bb-457c-a6f7-52302b177f2d,995929b7-a276-48cc-bcb9-caf88b8d4722,Office Supplies,1088.08,1,0.27,783.32,2021-08-20,2021-08-24,Home Office,San Jose,Machines,Critical,Offline,West,Express,bec8d6fe-9f43-42e8-8fce-b6dd458a6d72,Michael Cole,Wisconsin,87414,response
3d110678-0dcf-4938-b9a0-32e5579b1f8f,9d052991-2235-4c64-a1a5-b80ba6af9583,Office Supplies,3586.2,6,0.29,911.89,2023-03-27,2023-03-29,Home Office,Houston,Bookcases,Critical,Online,South,Standard,d0768f8c-e2ec-4a8d-8bc6-ea091a18deb9,Bryan Sharp,Tennessee,35158,road
10a84907-b3d1-4ac2-a3ac-cca63b0b357c,18144dfe-c37b-4f6d-bbec-7dfedd2849ba,Office Supplies,3448.73,7,0.2,2.14,2023-12-14,2023-12-15,Consumer,San Antonio,Accessories,Critical,Offline,North,Standard,69b8048a-81b1-46e3-9f9c-2a09fffd17e4,Ryan Tucker,Tennessee,47188,another
de8dac20-777d-437e-b0a4-11c2ad6e0c75,560daee1-114f-4ef5-a12a-b52e3239e298,Office Supplies,4609.9,10,0.04,545.39,2023-04-25,2023-04-28,Home Office,San Antonio,Accessories,Critical,Online,West,Standard,7b171039-e411-4bf0-8cad-1f832b4c435e,Scott Garcia,North Dakota,43349,report
57e492a2-fb24-491d-8e7e-c833e3ff7e20,86b5f85f-4f96-4a9e-97f1-a3dd3af1761f,Technology,706.73,1,0.13,710.52,2023-01-14,2023-01-16,Home Office,Houston,Chairs,Critical,Online,North,Express,966b7a6e-e069-4a06-b1b9-4263ce705e9d,Elizabeth Turner,Rhode Island,45521,case
eec3cf32-dc40-41de-b17a-b71367a7f47d,fd8686a0-c32c-4f1b-9b1e-84ce9f34c8e3,Furniture,3566.46,7,0.23,1040.24,2020-12-30,2021-01-03,Home Office,Philadelphia,Chairs,Critical,Offline,East,Express,a5a95afe-7f5d-48d3-acf4-7f464ce988c9,Laura Chandler,Hawaii,55990,understand
56bcf483-895a-4c23-affe-2500ad924a1a,6dcdb2bf-84bd-4b58-966d-5a5aa7f0fe8d,Technology,4877.14,8,0.04,1341.6,2023-02-27,2023-03-05,Home Office,San Diego,Furnishings,High,Offline,West,Standard,cdafc48f-c1d3-47ba-a255-c00196617286,Jason Davis,Pennsylvania,26111,they
7f6e69a8-8342-4d73-92a5-a79e198a3c1e,210c6752-c8a2-434f-8eef-0400c3bd783e,Technology,930.17,5,0.11,1247.39,2024-02-27,2024-03-07,Consumer,San Jose,Accessories,Medium,Online,North,Standard,d52e5c37-fec7-4a55-8045-dbfde4ab8865,John Garcia,Louisiana,87168,mother
46c6ad62-c54a-4531-884a-fc08e6a83ffa,5bf4b40a-eda3-4ffb-9359-09ca339e4bf0,Technology,2735.33,5,0.11,1172.79,2020-08-27,2020-09-06,Corporate,San Antonio,Furnishings,Low,Offline,North,Standard,3d5c0b3a-fddd-4e41-94bb-310c53d31bfe,Anthony Rubio,Alabama,15012,toward
ecded4af-ef99-4592-8eeb-66dafd39a4a4,80e82652-213f-473f-a74b-f22387b5de78,Furniture,3202.54,8,0.05,338.25,2024-12-04,2024-12-09,Consumer,San Diego,Bookcases,Medium,Online,West,Express,6e255771-59f6-499c-9008-9bad375790fa,Jonathon Hall,Washington,63160,action
413cef81-fbf2-4e75-b2aa-7bb8cd991bd3,53cc469a-7da9-4249-a2de-500b2cca9d0f,Furniture,3566.25,2,0.01,339.96,2022-12-31,2023-01-02,Corporate,Los Angeles,Binders,Critical,Online,East,Standard,bed01ffe-934c-4c52-a5e3-63a1dd639aed,Trevor Ayala,Nevada,67678,individual
6bc364ac-df46-43ed-882d-81bb15f48b95,f31f3a63-4853-4a1c-a58a-aab4edb158f8,Office Supplies,3815.84,7,0.21,640.23,2022-02-22,2022-02-27,Consumer,Phoenix,Bookcases,High,Offline,North,Express,1920041a-2010-4431-bc3f-5572d993627d,Jaclyn Matthews,Alabama,74066,open
41ec21a5-d8b8-44df-b7e6-56114acc5a62,e4446962-dfc3-4d4f-9980-14a666439c73,Technology,2833.29,4,0.25,760.91,2020-06-02,2020-06-09,Home Office,Dallas,Accessories,High,Online,West,Express,8d45997d-dff5-421b-bd5a-3f7af19e9ed8,Adrian Keith,Indiana,48945,western
f852660c-55db-47ee-bafd-7c38b862fc27,f585a3d1-dcf0-4d40-a8dd-41fac02915c0,Office Supplies,2934.89,10,0.28,1457.99,2021-12-23,2021-12-31,Home Office,New York,Tables,Critical,Offline,East,Express,2aa0df43-be5a-4196-abf0-f5ed0a3f4e6e,Nathan Nelson,New Jersey,93974,official
a17e0a53-02ea-4eb9-97d7-65183d133422,8d2e8fff-a06e-46a8-8dec-c100d4ee2184,Furniture,4716.23,3,0.18,704.31,2020-04-13,2020-04-22,Consumer,Houston,Phones,High,Online,North,Express,49d0da28-5caa-493a-af51-a1f13571799f,Jonathan Gonzalez,Arizona,28840,my
bdcbd2fe-5144-436f-929d-0b9df04f8187,b9dad967-12cd-4630-b52f-5b3610a8da61,Furniture,3565.11,9,0.05,137.46,2022-12-05,2022-12-11,Consumer,New York,Chairs,Low,Offline,North,Standard,6c108145-6697-4731-9081-a6ead490dd34,Chad Benson,Alaska,18564,west
575e3e29-7dda-4f37-abf7-cbe0d5d6f27a,88bf8ebc-f802-4d88-94c8-27613d70b018,Furniture,3387.51,3,0.27,73.43,2025-01-23,2025-01-31,Corporate,New York,Accessories,High,Offline,North,Standard,fe8b4226-52b1-4bd0-afaa-98056a1d4003,April Clark,Pennsylvania,11018,name
9ce7b969-6826-4879-85f1-3ed331843a54,89394af3-4467-4d94-b6f1-13b8a39734ac,Furniture,4474.64,4,0.29,1464.18,2021-05-02,2021-05-07,Home Office,San Diego,Phones,Critical,Offline,South,Standard,b0fa2402-1776-43d1-b765-f6c37c6f8696,Calvin Chapman,Idaho,82964,activity
14ff8050-e525-48af-8f62-fe2dae0fc3a5,9ee8dad1-0b10-4630-89dd-6dd49963c150,Technology,2692.82,5,0.28,68.34,2021-06-06,2021-06-07,Home Office,Houston,Copiers,Critical,Online,East,Express,b4bc984a-012c-449b-986b-56af9f2abdc1,Timothy Smith,Mississippi,35200,discussion
ae53f63f-49d5-48fa-8592-0146ac4bf5f7,bd946055-d8f2-49a5-bb52-26df80b1af6f,Office Supplies,4393.51,2,0.17,281.16,2022-11-11,2022-11-19,Consumer,Philadelphia,Chairs,Medium,Online,West,Standard,d4a21502-70f9-4ee1-92ef-4fa9fe81e325,Richard Castro DDS,Georgia,11950,value
c2630395-1001-4c87-b929-d4b1b1d1cbef,89560838-a605-40be-b268-6f4ec2f6f062,Furniture,2140.81,5,0.27,910.7,2022-08-25,2022-08-29,Home Office,San Antonio,Furnishings,Medium,Offline,South,Standard,b06f5bb9-0f18-4eb7-8f3e-40da9e27ceee,James Davis,Iowa,64510,show
c9ab001c-4a26-4528-a704-69ec42e3618f,21de5cc4-5cff-490c-bf34-a26df016fec2,Office Supplies,113.21,4,0.3,1181.87,2022-06-25,2022-07-03,Corporate,Philadelphia,Chairs,High,Offline,East,Standard,a20f4024-2d33-428e-a692-bf4e7060a227,Gina Burns,Louisiana,37341,rather
2129e1b4-b244-49bb-b207-5d210e7d9d51,28cd0b88-2dfa-413a-8f6f-f7b9f44abd79,Furniture,577.03,7,0.27,181.19,2020-05-12,2020-05-16,Consumer,Dallas,Chairs,Critical,Offline,West,Express,c00b5b0f-794d-47e3-ab6e-33600cb4642f,Shelly Guerrero,Mississippi,46265,experience
49cd2e20-87d9-4dcd-848b-58ba4e912f23,c7f1038e-300e-4d5b-9e98-f9beb003a16c,Office Supplies,1935.31,4,0.02,758.5,2023-08-02,2023-08-06,Consumer,Chicago,Machines,Critical,Online,South,Express,7dc52ca7-5f48-45fe-9ace-9d4134883a00,Ryan Lee Jr.,Hawaii,48699,money
a796bd4e-bbfd-406d-bd93-1642b5ec6f01,355443b9-d261-4e7a-98d8-3f2db6d924fe,Office Supplies,312.67,8,0.04,237.59,2022-04-30,2022-05-01,Consumer,San Antonio,Accessories,High,Online,West,Standard,961e3a8f-0182-4a31-8b91-9df1fa02cc2b,Laurie Clarke,Massachusetts,36201,lot
89c7e398-078f-450c-b3e9-af33e7f5b5f0,28ca93c4-5e03-4a59-a356-c431aeb0a300,Furniture,330.19,2,0.09,1280.31,2022-10-17,2022-10-26,Consumer,New York,Bookcases,Low,Offline,South,Express,ec758627-277b-4bbf-bd00-c19b6cd1e9d8,Michael Mccarthy,Delaware,74219,also
ede5c4c2-19ee-42b3-bc96-6414532c3c82,5d3a4c67-e4eb-4aa0-a92f-80f1b5dd60f1,Furniture,1371.54,9,0.12,571.7,2022-01-06,2022-01-15,Corporate,Dallas,Chairs,Low,Offline,West,Standard,92cdfa1d-286b-4aae-9bee-b202d1547f12,Robert Salazar,Alaska,23479,share
9351a1db-02e4-4a4e-a8b4-2223fef36641,a61b0e52-c81b-4e57-8ca0-4542e63ef236,Office Supplies,3938.38,10,0.04,148.01,2023-12-01,2023-12-03,Consumer,Chicago,Machines,Low,Online,West,Standard,2623d6e9-6ccf-44c8-ae65-facda5f74cf7,Michelle Barnes,Arkansas,12541,apply
3152c800-9836-42c3-9c02-46e19982b115,b2da2fab-fbb7-493a-b100-b6bd30f033ba,Technology,4918.49,3,0.3,737.09,2020-01-18,2020-01-23,Corporate,Philadelphia,Chairs,High,Offline,West,Standard,d7e618be-9a1f-4981-8eb4-9c13a16f1984,Ashley Vazquez,New Hampshire,99508,billion
93a2f6a4-74e7-4d6e-bf58-87040b764087,69e4525b-1920-41d2-b5c9-d524102b2d46,Furniture,3432.78,4,0.24,233.96,2022-10-03,2022-10-04,Consumer,Chicago,Chairs,Medium,Online,West,Standard,47f7dd09-e8b4-41bd-a2dc-e1177108183b,Ryan Delgado,Maryland,97849,why
feeaad5f-2fee-4497-9750-0226fd382d68,f35fddf1-6862-46f4-b6eb-16d498b4de00,Furniture,774.82,10,0.2,149.67,2021-04-03,2021-04-13,Corporate,San Antonio,Furnishings,Medium,Offline,East,Express,c3252a72-747f-4cb4-b48b-a8f1e6c5fa09,Billy Williams,Oklahoma,78004,cup
c94de975-2eb6-453f-a2eb-63566776f053,4b3e6c46-f0ee-46ce-83aa-3325d0a556eb,Technology,357.06,3,0.29,967.21,2021-03-19,2021-03-27,Consumer,Houston,Binders,Low,Online,East,Express,e7e943d0-6eb9-462b-b8e1-90cd807ecd42,Danielle Rivas,North Dakota,43580,within
6c54ba19-3248-43df-8bdd-0d20f7269fd3,1303df11-5a20-4ee2-b0a2-a3d889cd9f4c,Technology,3932.57,4,0.1,1428.23,2022-08-23,2022-08-27,Corporate,San Diego,Tables,Medium,Online,North,Express,913ed1e0-f478-4930-95d0-252ff53f3844,Janet Lopez,West Virginia,31899,election
85f879cd-5e1b-4860-943c-f615e6767f29,dc1670d8-8a81-4a6a-a285-8b3fa4783569,Furniture,1059.8,2,0.21,1470.73,2025-01-04,2025-01-10,Home Office,San Jose,Tables,Critical,Offline,South,Express,37c8ab00-4661-4004-8cc3-7066de28ecc3,David Navarro,Louisiana,53474,give
7e6388f5-68da-41a9-ac63-b5215f387d1c,f8f00891-81c6-40a8-af25-4d9b7ea29e99,Furniture,2728.8,3,0.28,333.39,2020-10-27,2020-11-06,Consumer,Phoenix,Binders,Low,Offline,South,Standard,0718ef68-3bcb-438e-9d0f-fce5ff7d2315,Michael Small,Colorado,68243,nature
6ce32002-955f-4407-8eaf-00d1d4073a13,b9dab789-ef10-45a5-8b0e-bc7758f496aa,Furniture,1825.48,7,0.02,1444.12,2024-11-20,2024-11-21,Consumer,Los Angeles,Binders,Critical,Online,East,Express,2b58f849-4c97-44b1-9c22-71dc292f929d,Jeffrey Thomas,New Jersey,55332,paper
dd601428-55e7-478d-b359-ba85d0c1292a,fc37306a-e98a-4f36-8178-a708fab80322,Furniture,2290.34,1,0.18,1016.66,2023-05-29,2023-05-31,Consumer,Chicago,Bookcases,Critical,Online,West,Express,d1562010-3e18-41ea-bc5b-a339d31e6b78,Brittany Clark,Alaska,45333,someone
344eb346-824a-4238-95ad-2c82841c403d,2d3f451a-c7ef-425e-b63b-da97de2d6686,Office Supplies,3099.74,5,0.24,948.18,2020-11-22,2020-12-02,Corporate,Dallas,Furnishings,Low,Offline,North,Express,8bb46b4d-9751-45b5-a6ff-1b1d0bc56814,Timothy Juarez Jr.,New York,34287,your
efa6a726-bf2d-4188-81c5-73c6707a3f16,177d7605-635f-46a7-a326-e066a8ce82c2,Office Supplies,3393.85,4,0.0,274.33,2023-04-07,2023-04-13,Home Office,Dallas,Phones,Medium,Offline,East,Standard,65011558-199d-4c66-ac0d-ee1d87a2bf5d,Gregory Vaughn,Hawaii,40024,box
5c1c7edc-21b4-41fd-89b1-23b26b247f76,9d8719f6-a5ad-4537-9c9b-8e226d4a4967,Office Supplies,2831.33,3,0.27,134.46,2022-12-12,2022-12-15,Home Office,San Antonio,Phones,Low,Online,East,Express,a76ba5e1-ac11-46c9-8e07-adf7e5eaf14b,Sara Rodriguez,Arizona,70319,must
fe81ed19-8863-4f3f-bb0f-96baf58e32cd,37b8c71a-dc18-4f1c-b172-7c94a5d572f9,Furniture,1160.32,7,0.13,1288.55,2021-01-16,2021-01-21,Corporate,San Antonio,Tables,Low,Online,North,Standard,d170e5d1-51d5-438d-8ebb-ae81b376b5f3,Corey Wood,Michigan,41234,require
1f18b49c-8c52-44a1-b53d-f6455bfd5d03,d6c24e90-6391-4969-b723-96511dcc0b92,Office Supplies,3253.24,1,0.05,999.33,2023-06-29,2023-07-05,Corporate,San Jose,Machines,High,Online,South,Standard,37461b13-8a37-45a3-8776-13cf58df7f34,Melissa Williamson,Connecticut,54251,forget
67bfb5be-dd83-4bcd-8b78-18c72b365cdd,8e5484cd-a3d2-4545-b58a-544fb455e96a,Furniture,1974.99,10,0.26,1262.72,2021-07-06,2021-07-07,Home Office,Los Angeles,Copiers,Medium,Offline,West,Standard,a8a943b1-c696-4491-a33b-e9fb93cda9f2,Sean Williams,Maryland,37623,ever
52419b55-0511-4eba-bac8-2dd99ddf6a7d,6c3a0b69-a760-4002-9927-551a6b627435,Furniture,2579.07,4,0.06,652.11,2020-04-16,2020-04-23,Home Office,Los Angeles,Tables,Low,Offline,East,Express,bbf81b17-f05c-4930-b878-e92c844f2d06,Alicia Robertson,Maryland,43828,series
3b773d5a-e25e-49f2-adb7-23d243cd8e04,e5b22739-5a22-45c6-8ccb-3c68a0fd8a8d,Office Supplies,3994.33,2,0.08,1061.18,2022-10-20,2022-10-26,Consumer,Chicago,Furnishings,Medium,Offline,North,Express,a1bf4ce2-7e62-43da-a20c-ee1d49c7ae32,Susan Green,Minnesota,84123,minute
9ef88213-e3c5-438e-b572-aae0cce6cf7f,dfdee049-5404-483f-90a7-cec66e9a9da1,Furniture,3495.84,1,0.16,393.21,2021-11-02,2021-11-07,Home Office,Chicago,Bookcases,Critical,Online,South,Express,eddadb4b-b4d2-49e0-979b-cf53774dcd64,Karen Hayes,Idaho,69802,then
47fda21a-2207-4540-af16-02a5f114d154,d79a79b9-6725-4a01-b40a-04e257fe3756,Office Supplies,3480.03,7,0.27,1289.29,2020-03-15,2020-03-22,Consumer,Houston,Accessories,Low,Offline,South,Standard,938412f5-237d-4fea-bac3-8ef7fe758fd7,Brianna Bartlett,Virginia,26456,strategy
68771acd-7a34-4dc6-b139-7913677fb15b,64275b97-7e69-4133-b666-7c35babe221d,Office Supplies,282.55,7,0.15,1169.03,2024-07-10,2024-07-13,Corporate,Chicago,Furnishings,Medium,Offline,West,Standard,4b0159f5-c032-40c7-901b-b221ff44f99b,Christina Morrow,Vermont,50828,card
6126369d-49ff-47f3-8a14-bc83663ea211,8fcabd9e-edeb-4a4b-8292-cb3dada0a7ea,Office Supplies,1938.83,9,0.27,717.71,2022-02-04,2022-02-14,Home Office,Los Angeles,Binders,Critical,Offline,East,Standard,df24adc5-e74e-4322-ac60-1e637d7ed88f,Alisha Romero,New York,78363,family
0fc11cf9-feb9-4033-b924-ebe43c118bdc,e8abaa21-090d-413d-9c65-92e0c7db286c,Office Supplies,2112.0,5,0.02,486.47,2021-02-13,2021-02-22,Corporate,Phoenix,Chairs,Low,Offline,West,Express,036c80bc-8415-4bde-83c1-60aee0f4dd3e,Michael Sloan,Missouri,64971,kitchen
72a4417c-beb5-4676-a8de-bc76cf4f46df,429e3a80-7a9a-42af-81e3-f3a143a4ebb0,Office Supplies,3951.15,4,0.07,1130.63,2024-05-15,2024-05-21,Home Office,Chicago,Art,Critical,Offline,East,Standard,fea074cc-d6db-4cf2-a5a9-57aaac65dc81,Michael Pope,Nevada,78183,step
3bdc7d61-0d7b-4903-8aab-6b3bdeeef174,34dd636e-bdbc-47b4-b031-3902f3c14d98,Technology,3441.49,4,0.09,196.54,2020-01-26,2020-01-29,Consumer,Philadelphia,Phones,Low,Online,South,Express,355e9a39-e77f-4127-bec9-874898ec4109,Denise Johnson,Missouri,91092,particular
eb52fa54-a28f-4f27-b913-9d15272091c6,560b0ac0-6ba0-4edd-9ea0-b267ac2c4052,Technology,4830.87,6,0.13,314.73,2021-03-19,2021-03-21,Consumer,Chicago,Tables,Low,Offline,South,Standard,a5874cfd-2d0e-4ab1-8e43-c8a71f931e8e,Natasha Cortez,South Dakota,76806,add
03f5c375-a886-4d3c-b006-e845d67c5e32,91d66e23-ae48-4d79-9b4e-961445ecd6f6,Technology,316.32,7,0.13,1454.8,2021-10-25,2021-11-01,Consumer,San Antonio,Accessories,Low,Offline,West,Express,fdabf9aa-a8ae-44d9-b2b7-62de2ee865f1,Maria Cherry,Wisconsin,95288,friend
09ff7ae6-e60d-4f71-9e0b-214fe8a41984,fedac96c-e145-405f-ad32-52dddad4aa8e,Technology,3731.17,8,0.01,325.04,2023-11-21,2023-11-30,Consumer,Los Angeles,Machines,Medium,Offline,West,Express,dcb87170-e918-4691-9498-e323c9261066,Joseph Chase,Hawaii,95210,issue
8ed4032f-fa9e-4d21-a660-9c00930084c4,c8a7053e-7f77-448c-932c-921aa0a0fd8a,Technology,1055.28,1,0.22,1036.28,2021-08-20,2021-08-30,Corporate,Los Angeles,Machines,Critical,Online,East,Express,fb2d37f7-1b63-4aa9-8cad-b8d0c89d2f5b,Dr. Linda Mitchell MD,Missouri,35406,loss
e10773f0-330b-4be8-b44b-72178388ca9e,b11ab93c-1c14-4a1a-a9e5-d816f59cd7c3,Office Supplies,4350.81,9,0.23,229.15,2020-05-03,2020-05-11,Corporate,San Jose,Tables,High,Offline,West,Express,13ee412a-a904-4f42-bf52-c3b9d2b0e0ea,William Riley,Oregon,31740,return
a46ac820-2c5c-4c47-98fc-42f97d5b392c,db067cc8-41e3-44ff-ab91-b14b51c1a5f1,Furniture,4309.2,7,0.14,1428.43,2023-01-18,2023-01-27,Consumer,San Diego,Chairs,Low,Offline,South,Standard,aa1d6227-5877-4fb9-825f-5d83d22868ca,Kenneth Larsen,North Carolina,31143,north
faf511da-de0d-4f40-b484-b8b6c5d3256f,1406b7ac-6042-4036-bd99-8ca7381ca220,Furniture,2243.17,1,0.02,1379.46,2024-01-12,2024-01-22,Home Office,Dallas,Bookcases,Medium,Offline,West,Standard,c083df6b-3a50-4219-8f69-f2f3e63023ce,Tonya Miles,Wyoming,53579,throughout
a2fb5410-16a2-4e60-a2b2-765a1d3dc328,36820145-3726-4d67-af54-772a4441eb82,Office Supplies,1166.47,5,0.17,762.54,2021-12-18,2021-12-22,Corporate,San Jose,Tables,High,Online,East,Standard,13a955cf-bb1b-43b4-8e87-287e9e60c26f,Anna Pearson,Missouri,38986,thought
d18cde7b-7025-4f98-90f4-c68be227490b,8c5bdf4d-2261-4825-b8e3-dbcd92bdf530,Furniture,3187.25,2,0.04,952.11,2020-08-15,2020-08-21,Corporate,Chicago,Accessories,Low,Online,East,Express,d07959c7-be88-42db-aaa7-9e7d342d63a2,Scott Foley,Maryland,54124,marriage
d76aa5c0-1c43-4829-8c8d-0ac569180c2e,c154b4f4-2eaf-426b-bf45-4f999dac0c7a,Furniture,3562.25,5,0.29,1131.57,2022-08-30,2022-09-02,Corporate,Philadelphia,Chairs,Critical,Online,East,Express,66da73bd-1753-4f89-adfe-808fe1666e0a,Tara Eaton,Texas,13442,religious
641be2fb-1207-40e1-a577-f199b5ae2460,c2dff0a6-3cb6-44c8-afc2-009761c768d0,Technology,1870.32,6,0.19,438.06,2023-01-09,2023-01-12,Consumer,San Jose,Tables,Critical,Online,East,Express,595d77fe-0dec-442b-9393-ca3edfb0d30d,Christopher Brown,New York,34149,party
f46f8a41-f430-47ea-81ff-92f7d839fc2e,29f49e12-8518-4b86-a6aa-54cec03f50d0,Technology,2962.51,5,0.22,1495.71,2022-01-08,2022-01-13,Corporate,Phoenix,Accessories,Low,Online,North,Express,7cf4423a-bf24-4f21-811f-3ca28cfcec8c,Michael Elliott,Alaska,33848,move
a6eef6ba-e767-4f45-a9bd-f5a774c4b261,01413161-b716-451e-9f82-435f41addf2a,Technology,3705.33,6,0.01,519.16,2022-09-27,2022-09-28,Home Office,San Antonio,Machines,Medium,Offline,South,Standard,a0d5341c-a896-4ab0-945a-873e442415fa,Jeffrey Holt,Pennsylvania,68626,poor
cda2b541-6e35-427d-87a9-c95ad5f0110a,45ed2365-0203-4edd-b9c5-d32af787c460,Furniture,1022.52,7,0.11,1485.58,2023-12-25,2023-12-26,Corporate,Philadelphia,Bookcases,Critical,Online,East,Standard,5dd3c16e-7874-4d98-944e-111e11d89340,Vincent Castaneda,Montana,68450,series
cb437111-5398-4b24-9f79-fe58eda24afb,d982cec3-7b49-4c41-a909-815f63e09dd4,Technology,3638.33,4,0.27,1287.1,2022-02-01,2022-02-04,Consumer,San Diego,Art,Medium,Offline,South,Standard,05e6e050-12f7-4759-a344-0a56362cb219,Luke Crawford,Missouri,44282,story
90beb1d2-91b8-442b-8bb4-93d566058a3a,1ec753ee-3814-4f11-b346-30fa973be594,Office Supplies,1007.81,6,0.11,849.11,2023-12-15,2023-12-24,Home Office,Phoenix,Phones,Medium,Online,West,Standard,066cacc6-5866-4fb8-b1b6-50992d9440f0,Lori Gonzalez,North Dakota,95333,remember
6b94f72c-1737-4108-9b18-69790cfe8e77,255f3fbf-0358-4ab0-9cd7-b09bcd448114,Furniture,2271.63,1,0.01,1076.03,2021-11-22,2021-11-23,Home Office,Phoenix,Bookcases,Medium,Online,East,Standard,a8cfabcb-64f3-470b-908d-0cc7bf061724,Jessica Zuniga,New Mexico,61844,hit
